record_ID,units_sold
221876,46.223244
221877,47.008266
221878,30.749584
221880,36.64511
221881,44.143913
221882,23.166853
221883,15.933926
221884,31.137241
221885,40.359806
221887,78.76067
221888,38.277443
221891,25.897163
221892,27.88857
221893,24.91007
221895,52.950523
221896,16.416447
221897,48.365295
221900,28.569796
221904,17.235596
221907,115.00101
221908,71.00661
221909,20.93637
221911,42.193657
221912,46.62475
221913,46.252743
221917,58.1237
221918,64.83474
221919,78.05108
221920,50.34174
221921,38.809174
221922,30.730719
221925,43.51703
221927,179.64133
221928,129.84332
221929,70.83363
221932,76.52949
221933,68.03149
221934,91.204285
221936,99.61411
221937,112.955124
221938,99.36237
221939,48.975544
221940,30.822748
221942,70.6131
221943,48.74489
221944,31.614458
221945,32.266167
221946,44.807415
221947,71.08712
221948,9.801018
221949,27.220266
221950,204.15494
221951,174.75536
221952,55.167946
221953,22.443447
221955,83.906204
221956,78.39173
221957,95.02301
221961,121.346115
221962,122.11705
221963,106.98028
221964,27.108854
221965,16.378212
221967,72.385864
221968,54.227104
221969,31.345661
221970,21.056976
221971,44.237595
221972,69.68372
221974,16.540863
221978,27.28977
221979,24.209757
221980,9.575752
221981,4.517661
221982,41.868534
221983,49.094185
221984,29.46287
221987,75.11777
221988,41.88854
221989,43.576122
221990,13.058209
221991,24.105583
221993,38.534275
221996,26.722767
221998,23.731432
221999,22.766209
222001,16.813026
222002,28.485874
222003,14.569301
222006,57.315517
222007,23.407215
222008,37.729164
222011,21.359219
222012,37.692772
222013,33.96909
222015,7.072989
222016,24.242851
222017,16.025146
222020,8.157158
222022,68.126625
222024,16.29017
222026,18.156197
222030,114.65
222031,68.867874
222032,42.959557
222033,44.934326
222034,39.835094
222035,68.82419
222039,84.83967
222040,62.246067
222041,67.430695
222042,26.099695
222043,17.127739
222044,45.723316
222045,40.15031
222047,27.376364
222048,27.112396
222049,34.43425
222052,66.40971
222053,40.6362
222056,29.655935
222057,32.816143
222060,65.15644
222061,35.513813
222062,86.283844
222065,27.936668
222066,24.777006
222067,0.19187331
222070,8.680749
222073,121.23243
222074,72.89347
222075,42.580082
222077,49.67235
222078,52.53276
222079,54.78047
222082,84.89275
222083,73.92448
222084,68.53137
222085,28.439953
222087,42.845776
222088,39.88049
222089,14.3069315
222091,21.641941
222092,34.909817
222094,17.963528
222095,30.875753
222100,48.30537
222101,29.157637
222104,6.548819
222105,63.314537
222106,33.65138
222107,40.842678
222108,17.268795
222110,19.449028
222112,34.948105
222114,13.962169
222117,28.375813
222118,29.771976
222121,36.39589
222122,51.314457
222124,58.95464
222125,39.87748
222126,34.308964
222127,25.833431
222128,18.728003
222129,27.59443
222130,40.019634
222131,19.042566
222133,12.746011
222134,23.604326
222136,10.786347
222137,24.658077
222138,26.054235
222142,18.252073
222143,45.59112
222144,23.817743
222145,1.4305072
222146,0.11541611
222147,1.4603868
222148,66.27674
222149,23.381357
222150,13.272492
222153,20.086075
222154,28.395748
222155,16.31083
222158,152.46121
222159,102.05646
222160,57.330154
222161,43.600086
222162,24.387732
222163,82.352066
222164,107.84426
222165,110.64486
222167,15.540822
222168,35.41467
222169,145.02083
222170,100.69051
222171,152.09793
222172,44.07697
222173,27.583475
222176,65.86302
222177,71.09815
222178,21.758307
222180,63.50971
222181,69.99945
222182,5.0864253
222183,28.182516
222184,23.175045
222186,80.12857
222187,47.54114
222188,16.539564
222190,49.68471
222191,48.380257
222192,51.575497
222193,28.992584
222196,75.72464
222197,33.016487
222198,59.415813
222199,54.28626
222200,41.109272
222201,17.236044
222203,66.5695
222204,43.583553
222205,98.42123
222206,63.00912
222207,26.922573
222208,27.239511
222209,39.378086
222210,41.62787
222214,89.83166
222215,38.52289
222216,57.752316
222217,41.61571
222218,47.001095
222222,57.56733
222223,6.943284
222225,208.0322
222226,143.63231
222227,92.24503
222230,107.72169
222231,108.47509
222232,110.34272
222233,23.869623
222236,141.55258
222237,95.282745
222238,140.6411
222239,44.621807
222243,81.67395
222244,97.2736
222245,48.61708
222247,61.141037
222248,83.58335
222249,23.615536
222252,73.53752
222253,69.02602
222254,28.625858
222255,35.13781
222256,48.516426
222257,46.297848
222258,2.022225
222259,15.959101
222260,12.597593
222261,117.12797
222262,75.69923
222263,52.08541
222264,49.594036
222265,28.337902
222267,38.194843
222268,66.39231
222269,61.042233
222271,44.415833
222272,48.40646
222273,6.3346367
222275,24.130205
222279,37.09217
222280,27.79155
222281,9.989947
222282,7.05032
222283,100.95388
222284,55.819065
222285,27.65178
222286,14.528995
222287,28.432714
222288,57.07063
222289,41.15699
222292,42.266598
222294,54.754276
222295,64.45729
222297,20.650454
222298,37.463387
222299,25.229715
222301,4.4729834
222303,54.991917
222304,5.363824
222305,12.108167
222307,14.986433
222308,36.512882
222309,14.635314
222312,56.679615
222313,63.56562
222314,12.0396185
222316,33.939156
222317,53.108498
222318,48.153324
222319,18.87492
222320,21.893433
222321,17.763262
222322,89.43844
222323,72.748245
222324,45.0391
222325,23.234547
222326,14.395747
222327,39.22606
222328,37.34122
222329,29.915949
222331,43.105824
222332,49.042377
222334,161.69606
222335,109.87127
222336,38.208736
222337,39.950855
222338,52.565884
222339,86.30854
222341,22.55249
222342,99.85925
222343,107.21996
222344,73.49057
222345,23.337692
222346,14.498894
222347,48.417175
222348,43.616608
222351,43.70799
222352,49.644543
222358,72.786705
222359,44.197155
222360,11.890427
222361,36.843235
222362,44.92408
222363,63.517456
222367,77.29762
222368,67.29927
222369,70.73422
222370,45.62508
222371,38.846874
222374,48.701996
222375,10.6203375
222376,43.30597
222377,40.255955
222378,16.1895
222379,30.240887
222380,55.481506
222381,58.748592
222385,82.115715
222386,49.1194
222387,63.428097
222388,71.65933
222389,96.19613
222390,55.961246
222392,46.594196
222393,51.80344
222396,39.877895
222398,15.58899
222399,28.387495
222400,24.324812
222401,3.5861554
222404,68.57583
222405,49.518692
222406,49.94238
222407,30.4538
222408,22.48795
222409,28.137321
222410,48.12081
222411,33.49192
222412,10.313601
222413,21.81598
222414,26.447744
222416,16.906227
222418,132.67097
222419,86.1006
222420,43.56788
222423,50.471043
222424,57.34186
222425,74.54719
222428,88.6565
222429,103.4451
222430,96.86107
222431,25.922821
222432,17.956966
222434,57.13605
222435,48.70221
222436,24.216166
222438,57.42448
222439,52.901344
222441,13.854869
222444,18.22056
222445,45.40194
222446,27.053278
222448,37.258633
222449,50.896267
222450,35.39572
222454,77.04891
222455,51.522625
222456,45.395885
222457,21.693893
222458,19.46064
222459,35.237003
222460,44.712563
222461,27.431414
222464,32.435783
222465,10.942757
222466,12.771926
222467,46.132492
222468,27.895847
222469,9.364573
222470,24.109047
222471,31.848682
222475,56.237762
222476,41.24908
222479,31.986727
222480,3.379099
222482,113.389946
222483,91.94434
222484,39.924133
222487,72.10679
222488,88.83544
222489,106.98289
222492,32.082344
222493,118.02637
222494,75.86841
222495,109.548
222496,33.52598
222497,21.83074
222498,67.31612
222499,56.604733
222500,34.27259
222502,26.30748
222503,30.635302
222504,23.329956
222507,77.42719
222508,66.59532
222509,26.74208
222510,9.994005
222512,56.877735
222513,58.235966
222514,41.75606
222515,15.81187
222516,22.943586
222517,11.451342
222518,83.72494
222519,71.331505
222520,43.840572
222521,24.671926
222522,19.942312
222523,39.186142
222524,33.5448
222525,28.1353
222526,9.630066
222527,14.36566
222528,19.535587
222530,9.727277
222531,30.738688
222532,38.24155
222533,47.384624
222534,32.982872
222537,39.60894
222538,35.0037
222539,6.4560056
222540,11.131975
222542,76.37197
222543,53.224083
222544,37.8943
222545,19.12214
222546,11.522308
222548,31.526768
222549,41.80228
222550,35.084896
222552,15.785848
222553,19.613031
222555,3.754725
222556,1.7299373
222557,8.188462
222558,250.37451
222559,213.65036
222560,54.518265
222561,33.36528
222563,90.26544
222564,117.67072
222565,188.47623
222569,184.25227
222570,95.62259
222571,171.52856
222572,34.303806
222573,26.70396
222575,112.58184
222576,77.771996
222577,44.08475
222578,13.171073
222579,28.273737
222580,45.82306
222581,13.232888
222582,41.30895
222584,21.819262
222585,82.354416
222586,73.373795
222588,40.959003
222589,45.189938
222590,71.29339
222593,19.817963
222594,69.818825
222595,52.392395
222596,59.07354
222597,19.231253
222598,11.631419
222599,42.188705
222600,38.089
222603,17.654434
222604,23.971375
222608,119.22298
222609,98.325806
222610,43.5777
222611,29.778742
222613,86.71884
222614,101.46982
222615,96.7733
222617,131.58961
222618,109.367294
222619,116.91193
222620,25.940294
222621,21.622444
222623,84.47051
222624,63.04288
222626,13.849269
222627,17.347061
222628,35.472584
222630,27.998823
222633,43.358845
222637,21.585176
222638,64.59289
222639,32.053593
222640,9.416641
222641,12.406619
222642,12.811017
222643,69.50258
222644,48.390404
222645,39.40492
222646,26.615496
222647,19.254354
222649,33.76082
222650,41.17231
222651,32.194817
222652,11.883531
222653,19.086557
222654,21.25301
222655,37.3626
222656,26.600292
222658,12.11853
222659,33.253624
222660,23.602413
222661,5.9856076
222664,131.71346
222665,36.615047
222666,37.59169
222667,17.324697
222670,31.135408
222671,22.56182
222674,10.236975
222677,47.729275
222678,30.968943
222681,49.12387
222682,59.60879
222683,53.187717
222684,13.058257
222687,117.97235
222688,75.70645
222689,74.28541
222690,33.031994
222691,36.682415
222693,58.45541
222694,57.127773
222695,44.77299
222696,13.368684
222697,17.36818
222698,23.84929
222700,25.151407
222701,29.47771
222702,40.635506
222705,15.511357
222706,36.15663
222707,14.908845
222709,5.337691
222710,51.08923
222711,37.878574
222712,19.808031
222713,19.438656
222714,20.046335
222717,6.364615
222722,10.299766
222723,23.331589
222724,36.955437
222725,26.539183
222726,2.2955441
222728,43.58394
222729,33.44523
222730,5.558723
222733,15.085753
222734,15.693435
222737,8.148138
222738,75.91031
222739,56.123276
222740,29.081707
222742,44.94729
222743,52.72762
222744,65.951385
222747,93.67826
222748,53.660686
222749,75.13227
222750,22.349161
222752,56.26048
222753,51.573883
222754,16.014832
222755,15.496981
222756,17.889729
222757,28.86211
222758,12.688038
222760,95.52821
222761,59.912994
222762,15.513544
222764,30.71785
222765,30.388111
222766,34.395565
222770,71.64299
222771,41.978138
222772,59.106377
222773,38.967667
222774,47.72925
222775,16.490234
222776,13.911979
222778,22.281742
222779,39.952477
222780,33.16684
222783,35.37144
222784,54.197163
222788,76.5158
222789,53.44371
222790,42.240456
222791,26.306692
222792,20.539602
222793,35.22138
222794,40.283348
222795,32.887913
222797,12.162848
222798,16.727713
222801,61.77009
222802,59.227818
222803,33.86141
222805,37.733746
222806,52.393578
222807,47.108444
222808,12.595602
222809,18.702124
222810,26.617868
222811,102.618095
222812,70.188705
222813,58.64355
222814,31.841646
222815,27.007406
222817,43.463524
222818,40.458065
222819,39.47743
222820,14.9494915
222821,17.272587
222822,27.44519
222823,7.575234
222825,29.969582
222826,20.279991
222830,23.941113
222831,16.54186
222835,47.2766
222836,33.508667
222837,23.10125
222840,21.85824
222841,10.385487
222844,13.414062
222845,133.13632
222846,101.106346
222847,50.206696
222849,50.171097
222850,53.04326
222851,87.53091
222855,91.05176
222856,71.36803
222857,81.61884
222858,29.782202
222859,23.761621
222860,63.531918
222861,42.944397
222862,18.440632
222863,13.302615
222864,17.66274
222865,26.421118
222867,22.540369
222872,134.26189
222873,97.588425
222874,35.325623
222877,72.14016
222878,70.4331
222879,77.85237
222880,23.865646
222883,101.987144
222884,64.65251
222885,104.55136
222888,53.744217
222889,40.02097
222890,16.861351
222892,19.592901
222893,24.924648
222894,38.590816
222896,77.750465
222897,66.95246
222898,40.586308
222900,29.535337
222901,47.492863
222902,40.669056
222903,11.707261
222904,16.809792
222905,18.342842
222906,86.188446
222907,58.038998
222908,37.92862
222909,25.424547
222910,27.119349
222911,40.751125
222912,53.26412
222913,34.539745
222914,9.660696
222915,25.301071
222916,30.02429
222917,3.882377
222918,15.587814
222920,21.506159
222921,41.880833
222922,32.19124
222924,12.79563
222925,31.144394
222926,23.93325
222927,17.683989
222929,13.648896
222930,60.325123
222931,43.19039
222932,15.323908
222933,28.038795
222934,29.478554
222935,18.642021
222937,10.052571
222938,12.737854
222939,3.5799704
222947,26.144697
222951,53.727165
222952,34.39463
222953,17.995304
222955,30.33098
222956,30.70408
222957,28.471031
222959,60.128647
222960,51.90211
222961,48.83036
222962,14.850331
222964,31.16793
222965,29.650236
222966,8.914193
222969,15.829805
222971,10.802736
222972,53.894638
222973,40.666073
222974,19.559391
222975,52.87773
222976,29.80748
222977,8.71823
222978,69.96659
222979,32.437866
222980,51.511074
222981,25.465872
222982,21.622646
222983,32.597214
222984,39.05087
222985,29.528612
222986,11.004041
222987,12.8458185
222988,18.177567
222991,10.406156
222992,44.2627
222993,184.26097
222994,150.62474
222995,78.680954
222998,78.21135
222999,84.33386
223000,88.23173
223003,28.835192
223004,118.99498
223005,75.62899
223006,122.059166
223007,37.97133
223011,55.39214
223012,62.378223
223013,128.1265
223015,25.471144
223016,31.197565
223018,24.402193
223019,16.960632
223021,20.253256
223023,17.56997
223024,34.555325
223026,2.1930823
223028,73.52604
223029,45.537144
223030,27.460806
223031,20.666288
223032,59.245388
223033,32.487
223039,73.15187
223040,53.72889
223041,34.981384
223043,33.87417
223044,49.10018
223045,58.917686
223049,78.61574
223050,62.199345
223051,65.85893
223054,42.014374
223055,53.276947
223057,13.534562
223059,24.47281
223060,14.98129
223062,73.15187
223063,53.72889
223064,34.981384
223065,33.512775
223066,53.21381
223067,65.50063
223069,80.78877
223070,73.43653
223071,69.8359
223072,23.663597
223073,27.241129
223074,42.331562
223075,35.753952
223076,19.760632
223078,18.746378
223079,24.47281
223080,4.270878
223081,19.863962
223084,39.768356
223089,51.683323
223092,11.800077
223093,38.431995
223094,28.909733
223097,15.466204
223099,46.430107
223100,35.139763
223102,59.363956
223103,35.166805
223104,69.03157
223105,66.56696
223106,13.493381
223107,12.589966
223109,93.65642
223110,90.36383
223111,64.56604
223112,41.041847
223113,27.024609
223116,44.802864
223117,39.224823
223118,32.81188
223120,25.744316
223121,30.252932
223125,40.330406
223127,9.730466
223128,21.737452
223129,52.50082
223130,28.013277
223132,13.741079
223133,12.202975
223134,54.693443
223135,74.538246
223136,37.777637
223138,15.286898
223139,24.085768
223140,29.180904
223141,15.90784
223144,168.07152
223145,120.82197
223146,23.059734
223149,65.45387
223150,69.12671
223151,88.814705
223154,22.575504
223155,93.1804
223156,75.23408
223157,85.77756
223158,23.564146
223159,18.649448
223160,41.54097
223161,39.84578
223162,16.093273
223164,19.95644
223165,24.46506
223167,10.359651
223170,65.64792
223171,36.691124
223172,7.6511407
223175,19.918602
223176,47.827053
223177,30.053423
223178,10.135297
223179,9.231882
223180,14.330479
223181,76.556015
223182,47.35807
223183,38.680935
223184,20.341541
223185,15.129981
223187,46.959713
223188,33.38446
223189,7.352167
223190,13.731939
223191,18.24055
223193,64.311386
223194,58.621803
223195,19.379158
223196,22.357344
223197,51.569763
223198,31.793991
223199,15.456754
223200,14.015429
223201,13.622664
223202,75.7583
223203,49.074802
223204,37.98058
223205,22.223671
223206,11.474094
223207,30.165333
223208,40.026005
223209,32.766422
223211,12.661168
223212,17.169777
223214,8.571125
223215,38.61523
223216,40.37511
223218,23.55884
223219,43.48335
223220,26.819344
223223,55.344975
223224,58.26574
223225,29.978256
223228,25.81678
223229,21.504696
223232,13.531157
223233,5.8051286
223234,26.348616
223235,31.43765
223236,66.27663
223237,55.43321
223238,24.304628
223239,28.376724
223240,44.359425
223241,28.849411
223242,7.0001793
223243,4.296529
223244,14.071038
223245,66.31269
223246,58.26574
223247,29.978256
223249,13.856451
223250,25.81678
223251,34.471306
223252,18.650826
223255,13.531157
223256,7.063949
223258,23.575317
223259,48.568195
223260,43.333454
223261,10.311421
223263,19.048895
223264,30.507925
223265,45.52522
223268,17.080088
223269,54.712048
223270,17.158607
223271,36.116093
223272,28.56218
223273,23.80259
223278,46.748554
223279,27.416006
223280,22.972916
223281,29.769337
223282,33.678047
223285,51.742516
223286,46.35933
223287,31.738625
223290,27.67813
223291,26.684065
223295,12.858566
223296,60.073566
223297,40.741028
223298,19.453768
223300,36.297928
223301,35.99402
223302,43.117283
223303,71.87819
223304,32.0102
223305,50.98315
223308,39.05864
223309,36.81015
223310,19.344494
223312,19.135557
223313,22.385357
223314,12.038171
223315,18.040987
223318,18.777199
223319,16.85425
223320,22.183167
223321,31.820633
223326,58.301872
223327,29.378664
223329,23.04373
223330,35.050625
223331,26.398792
223334,29.296532
223335,30.673288
223336,13.016338
223338,28.211329
223340,97.04624
223341,12.596714
223342,21.489346
223343,31.816021
223344,15.351517
223345,22.618835
223346,29.694014
223347,22.924469
223350,11.618115
223352,8.037
223354,55.699886
223355,53.660805
223356,27.75814
223357,7.7656446
223359,25.18199
223360,41.107418
223361,31.234646
223362,7.9701304
223364,15.677484
223365,66.12066
223366,27.795757
223367,26.88246
223369,17.216831
223370,32.422623
223371,34.94792
223372,30.141798
223374,11.803667
223375,15.053463
223378,24.48948
223383,40.035976
223384,18.402006
223385,4.2213345
223386,7.0148406
223387,11.934478
223388,52.571922
223389,30.316864
223390,23.670813
223391,23.04373
223392,20.20172
223396,12.228177
223397,31.746012
223398,26.653164
223399,9.997418
223400,10.902196
223401,37.476074
223402,44.59011
223403,6.352392
223404,7.4462843
223405,56.95731
223406,30.549244
223407,39.99543
223408,24.780012
223411,31.869265
223412,32.421936
223415,18.607487
223417,70.79801
223418,56.868294
223421,31.928246
223422,46.04798
223423,35.82666
223424,10.965361
223425,12.740013
223426,15.557304
223427,71.10206
223428,62.553825
223429,37.87694
223430,35.04774
223431,21.720718
223432,34.21441
223433,28.026583
223434,27.969963
223436,14.314886
223437,19.558979
223438,17.20239
223439,95.18029
223440,75.84778
223441,39.19041
223443,56.233246
223444,68.52979
223445,90.2306
223448,33.069935
223449,84.36186
223450,65.87126
223451,84.55708
223454,55.190865
223455,48.227383
223459,36.40268
223463,42.85561
223464,39.065285
223465,13.194967
223467,32.12554
223468,38.244396
223469,44.139828
223472,67.59175
223473,66.87312
223474,32.082977
223475,33.383892
223476,17.21341
223477,31.073294
223478,25.751606
223482,12.427819
223484,33.94926
223485,28.893864
223487,12.674234
223488,30.032436
223489,59.495903
223490,36.306633
223493,63.02442
223494,73.30538
223495,31.59521
223497,31.992117
223498,48.61537
223499,33.21356
223502,19.392622
223505,46.157684
223506,46.984898
223507,27.6605
223509,37.038857
223510,53.84271
223511,53.030514
223512,17.041142
223513,14.337501
223514,17.988003
223515,65.10322
223516,59.56891
223517,42.373028
223518,30.749584
223520,37.1602
223521,30.805687
223522,23.166853
223523,10.99503
223524,16.559158
223525,19.977617
223527,50.84357
223528,32.287056
223531,16.919762
223532,28.011198
223533,52.35641
223535,51.69069
223536,39.411667
223537,39.19695
223540,28.569796
223543,10.508328
223546,113.10293
223547,63.10464
223548,29.425306
223550,40.665745
223551,44.71824
223552,43.56549
223556,74.0837
223557,48.54661
223558,54.372837
223559,50.34174
223560,42.77643
223561,22.95025
223564,26.568008
223566,143.88226
223567,103.95047
223568,47.798443
223571,68.51479
223572,65.422516
223573,103.482414
223575,107.2791
223576,97.350655
223577,86.05315
223578,47.407345
223579,31.361794
223581,70.6131
223582,53.376667
223583,31.341707
223584,19.076508
223585,25.832954
223586,38.07859
223587,9.801018
223588,27.220266
223591,202.25685
223592,160.90956
223593,55.167946
223594,22.443447
223596,73.28221
223597,77.31068
223598,97.053085
223602,121.008965
223603,110.36062
223604,106.98028
223605,27.108854
223606,16.378212
223608,72.385864
223609,51.730145
223610,31.345661
223611,11.650262
223612,23.631742
223613,37.614567
223615,16.540863
223619,22.424818
223620,24.209757
223621,9.575752
223622,5.7082148
223623,32.31897
223624,47.07752
223625,29.398376
223628,79.2345
223629,38.377544
223630,39.086452
223631,13.058209
223632,24.105583
223634,38.404682
223637,13.798013
223639,23.731432
223640,23.783857
223642,16.813026
223643,28.620495
223644,13.06549
223647,59.290485
223648,29.199736
223649,18.99119
223652,21.359219
223653,35.22313
223654,33.96909
223656,6.3898396
223657,11.95733
223658,16.025146
223661,8.157158
223663,25.11178
223665,18.19712
223667,29.833023
223671,69.759026
223672,50.669365
223673,41.315178
223674,44.133396
223675,39.835094
223676,59.957207
223680,78.02942
223681,51.111893
223682,70.04668
223683,32.31807
223684,17.127739
223685,45.723316
223686,40.15031
223688,14.905718
223689,19.661213
223690,27.445904
223693,53.735493
223694,34.645813
223697,20.015505
223698,31.379574
223701,67.86984
223702,47.56284
223703,43.577232
223706,27.936668
223707,24.777006
223708,0.19187331
223711,13.184107
223714,80.033
223715,66.90308
223716,28.275839
223718,37.967293
223719,54.753754
223720,54.78047
223723,77.227776
223724,83.55164
223725,65.71706
223726,28.439953
223728,42.845776
223729,38.892063
223730,14.3069315
223732,16.522306
223733,24.306995
223735,17.963528
223736,29.243261
223741,32.27413
223742,53.50684
223745,2.8057091
223746,60.059566
223747,41.0051
223748,38.27801
223749,17.268795
223751,19.449028
223753,34.948105
223755,6.557087
223758,31.508251
223759,31.404469
223762,36.39589
223763,38.98023
223765,56.95042
223766,61.935406
223767,36.35563
223768,25.833431
223769,18.728003
223770,26.582954
223771,24.131226
223772,19.042566
223774,12.082285
223775,14.790944
223777,10.786347
223778,22.925564
223779,27.686728
223783,20.174835
223784,45.59112
223785,41.302452
223786,4.308611
223787,5.3759446
223788,1.4603868
223789,54.655098
223790,61.770256
223791,28.195019
223794,20.086075
223795,19.750473
223796,16.31083
223799,119.778336
223800,86.02214
223801,42.13683
223802,43.086136
223803,23.873777
223804,81.06395
223805,107.84426
223806,96.79349
223808,15.540822
223809,35.41467
223810,154.10231
223811,88.7834
223812,147.67432
223813,44.07697
223814,27.583475
223817,65.86302
223818,72.74997
223819,21.758307
223821,34.476986
223822,42.88322
223823,5.0864253
223824,28.182516
223825,52.43168
223827,60.31434
223828,41.550755
223829,14.006094
223831,48.603657
223832,43.416874
223833,64.37676
223834,28.992584
223837,72.40738
223838,47.31221
223839,53.67597
223840,54.28626
223841,37.75148
223842,17.236044
223844,30.916368
223845,22.103542
223846,65.73839
223847,52.96518
223848,24.389107
223849,37.179592
223850,39.378086
223851,41.62787
223855,76.53159
223856,48.029552
223857,58.528687
223858,41.61571
223859,47.215782
223863,22.826916
223864,6.943284
223866,142.80405
223867,107.17601
223868,65.71971
223871,109.2496
223872,110.69608
223873,118.11556
223874,23.869623
223877,137.49895
223878,89.87666
223879,143.83064
223880,44.621807
223883,81.67395
223884,97.2736
223885,48.61708
223887,38.264008
223888,45.705482
223889,23.615536
223892,75.17002
223893,69.02602
223894,30.243011
223895,27.568834
223896,48.516426
223897,42.762947
223898,5.3838825
223899,15.959101
223900,12.597593
223901,85.442116
223902,65.51182
223903,54.14526
223904,41.43153
223905,34.96817
223907,38.194843
223908,70.55735
223909,61.042233
223911,19.416271
223912,33.879086
223913,6.3346367
223915,24.130205
223919,36.562145
223920,27.79155
223921,9.989947
223922,15.566287
223923,62.17235
223924,43.84647
223925,27.65178
223926,14.528995
223927,28.432714
223928,58.687733
223929,41.15699
223932,19.69447
223934,40.437027
223935,48.95138
223937,20.650454
223938,47.757114
223939,25.229715
223941,4.4729834
223943,54.43284
223944,39.43274
223945,17.436695
223947,14.986433
223948,19.53225
223949,14.635314
223952,56.679615
223953,59.47599
223954,20.639994
223956,42.911606
223957,51.048855
223958,47.270107
223959,16.31708
223960,24.451277
223961,17.763262
223962,81.34389
223963,57.168007
223964,60.49756
223965,23.234547
223966,14.395747
223967,31.868658
223968,30.185955
223969,25.57057
223971,11.636909
223972,17.28691
223974,152.06546
223975,101.9693
223976,32.0375
223977,40.750195
223978,45.489048
223979,70.214386
223981,22.55249
223982,76.71768
223983,79.59335
223984,57.534454
223985,23.337692
223986,14.498894
223987,48.417175
223988,43.616608
223991,14.913505
223992,35.360207
223998,42.280857
223999,41.016502
224000,13.055789
224001,35.1876
224002,47.802628
224003,73.59646
224007,76.735275
224008,58.1057
224009,62.843914
224010,45.62508
224011,43.14377
224014,21.460037
224015,10.6203375
224016,31.093775
224017,29.82942
224018,17.35486
224019,41.201363
224020,55.481506
224021,56.357277
224025,85.53032
224026,63.96952
224027,55.015152
224028,60.65445
224029,92.87113
224030,55.961246
224032,34.876305
224033,36.13258
224036,41.510387
224038,15.58899
224039,31.075937
224040,49.9291
224041,1.0283134
224044,74.93324
224045,45.47301
224046,49.497875
224047,19.73723
224048,22.48795
224049,28.65241
224050,43.667084
224051,33.49192
224052,6.8510556
224053,11.021967
224054,15.220102
224056,16.906227
224058,90.86771
224059,72.52889
224060,38.468575
224063,50.471043
224064,67.490295
224065,74.54719
224068,123.70402
224069,87.197716
224070,92.580025
224071,25.922821
224072,17.956966
224074,57.13605
224075,46.178284
224076,24.216166
224078,21.387121
224079,28.776733
224081,13.854869
224084,18.22056
224085,45.20384
224086,26.494413
224088,23.633291
224089,53.704235
224090,27.732565
224094,73.618
224095,109.99878
224096,29.872911
224097,29.281364
224098,19.46064
224099,35.237003
224100,36.550056
224101,27.431414
224104,15.859156
224105,10.942757
224106,2.7097578
224107,46.132492
224108,13.567456
224109,10.857079
224110,22.841124
224111,36.162907
224115,34.709526
224116,37.85665
224119,19.427362
224120,3.379099
224123,113.389946
224124,91.94434
224125,39.924133
224128,72.10679
224129,90.32364
224130,106.98289
224133,32.082344
224134,102.39775
224135,57.616764
224136,96.54574
224137,28.101534
224138,18.640308
224139,67.31612
224140,48.583057
224141,34.27259
224143,21.886286
224144,30.635302
224145,23.329956
224148,76.62758
224149,68.04524
224150,24.467985
224151,7.041262
224153,30.627176
224154,46.08927
224155,63.08037
224156,15.81187
224157,25.502748
224158,11.451342
224159,72.3596
224160,37.179493
224161,43.610863
224162,24.671926
224163,19.942312
224164,39.186142
224165,47.99237
224166,31.011059
224167,9.630066
224168,14.36566
224169,19.535587
224171,9.727277
224172,30.738688
224173,37.80342
224174,46.734303
224175,32.43875
224178,28.811783
224179,39.091686
224180,11.470912
224181,6.6573653
224183,80.183815
224184,24.99542
224185,32.99722
224186,19.12214
224187,11.522308
224188,31.526768
224189,41.80228
224190,35.084896
224192,15.785848
224193,19.613031
224195,3.754725
224196,24.501518
224197,31.663036
224198,250.37451
224199,213.65036
224200,54.518265
224201,32.236637
224203,94.99913
224204,113.10733
224205,188.23955
224209,198.85341
224210,95.42387
224211,173.16075
224212,34.303806
224213,26.70396
224215,112.58184
224216,77.771996
224217,51.202274
224218,13.171073
224219,28.273737
224220,45.82306
224221,13.232888
224222,41.30895
224224,21.819262
224225,98.563965
224226,84.65138
224228,45.17476
224229,46.71785
224230,48.028515
224233,19.817963
224234,61.424007
224235,32.959633
224236,58.112865
224237,19.231253
224238,18.840021
224239,42.188705
224240,37.92524
224243,17.654434
224244,23.971375
224248,119.22298
224249,98.325806
224250,43.5777
224251,26.498547
224253,85.63747
224254,102.997734
224255,109.92323
224257,120.998604
224258,74.3587
224259,113.44761
224260,31.204756
224261,21.622444
224263,84.47051
224264,58.700157
224266,13.849269
224267,17.347061
224268,35.472584
224270,27.998823
224273,45.473644
224277,14.03155
224278,29.51205
224279,38.517647
224280,9.416641
224281,12.406619
224282,12.811017
224283,66.92735
224284,24.91638
224285,39.40492
224286,26.615496
224287,19.254354
224289,36.92107
224290,42.60668
224291,32.194817
224292,11.883531
224293,19.086557
224294,21.25301
224295,38.642815
224296,26.600292
224298,7.8660727
224299,25.808958
224300,52.339783
224301,0.97069824
224304,281.82455
224305,14.32975
224306,31.936035
224307,17.324697
224310,31.135408
224311,22.56182
224314,10.236975
224317,48.52888
224318,30.968943
224320,29.928982
224321,52.077328
224322,72.623825
224323,18.073166
224326,110.60819
224327,53.682144
224328,72.09329
224329,39.309692
224330,36.682415
224332,58.45541
224333,52.168427
224334,44.77299
224335,13.368684
224336,17.36818
224337,23.84929
224339,25.151407
224340,53.54594
224341,61.291656
224344,6.4665875
224345,31.839216
